id,kode_3_digit_id,kode_4_digit,judul,deskripsi
374,151,5912,"Aktivitas Pascaproduksi Film, Video Dan Program Televisi","Subgolongan ini mencakup:- Kegiatan pascaproduksi seperti editing, pemberian judul, pemberian teks pada film, kredit, close captioning, pembuatan grafis komputer, animasi dan efek khusus, transfer ke dalam film / tape - Kegiatan laboratorium film gambar bergerak dan kegiatan laboratorium khusus untuk film animasi seperti pengembangan dan pemrosesan film gambar bergerak, serta reproduksi film gambar bergerak untuk distribusi ke bioskop. - Kegiatan rekaman arsip (stock footage) film atau gambar bergerakSubgolongan ini tidak mencakup:- Penggandaan film (kecuali reproduksi dari film gambar bergerak untuk distribusi bioskop) serta reproduksi  audio dan video tape, CD atau DVD dari salinan masternya, lihat 1820- Perdagangan besar video tape , CD, DVD rekaman, lihat 4649- Perdagangan besar video tape, CD dan DVD kosong, lihat 4652- Perdagangan eceran  video tape, CD, DVD, lihat 4762- Pemrosesan film selain untuk industri gambar bergerak, lihat 7420- Penyewaan  video tape, DVD untuk masyarakat umum, lihat 7722- Kegiatan aktor, kartunis, direktur, desainer panggung dan spesialis teknis independen, lihat 9002"
375,151,5913,"AktivitasDistribusi Gambar Bergerak, Video Dan Program Televisi","Subgolongan ini mencakup:- Pendistribusian film, video tape, DVD dan produksi sejenis untuk bioskop gambar bergerak atau film layar lebar, jaringan dan stasiun televisi, dan penyelenggara pameranSubgolongan ini juga mencakup:- Perolehan hak distribusi film, video tape dan DVD Subgolongan ini tidak mencakup:- Penggandaan film (kecuali reproduksi dari film gambar bergerak untuk distribusi bioskop) serta reproduksi audio dan video tape, CD atau DVD dari salinan masternya, lihat 1820- Reproduksi film gambar bergerak untuk distribusi bioskop, lihat 5912"
376,151,5914,Aktivitas Pemutaran Film,"Subgolongan ini mencakup:- Pemutaran/ proyeksi gambar bergerak atau video tape di bioskop, di tempat terbuka, atau di tempat pemutaran film lainnya- Kegiatan skrining film oleh kelab film"
377,152,5920,Aktivitas Perekaman suara dan penerbitan musik,"Subgolongan ini mencakup:- Produksi master suara rekaman asli , seperti tape, CD- Kegiatan jasa perekaman suara di studio atau di tempat lain, termasuk produksi pemrograman radio yang direkam (tidak langsung), audio untuk film, televisi dan lain-lain- Penerbitan musik, meliputi kegiatan perolehan dan pendaftaran hak cipta untuk gubahan musik"
378,153,6010,Penyiaran radio,"Subgolongan ini mencakup:- Penyiaran sinyal suara melalui studio penyiaran radio dan fasilitas untuk mentransmisi pemrograman sinyal suara kepada masyarakat, untuk afiliasi atau pelanggan.Subgolongan ini juga mencakup:- Kegiatan jaringan radio, yaitu perakitan dan transmisi pemrograman sinyal suara kepada afiliasi atau pelanggan melalui udara, kabel atau satelit- Kegiatan penyiaran radio melalui internet (stasiun radio internet)- Penyiaran data yang terintegrasi dengan penyiaran radioSubgolongan ini tidak mencakup:- Produksi program siaran radio yang direkam, lihat 5920"
379,154,6020,Aktivitas Penyiaran Dan Pemrograman Televisi,"Subgolongan ini mencakup:- Pembuatan program saluran televisi lengkap, dari komponen program yang dibeli (misalnya film, dokumenter dan lain-lain, komponen program yang diproduksi sendiri (misalnya berita lokal, laporan langsung) atau kombinasi keduanya.Program televisi lengkap ini dapat disiarkan sendiri atau diproduksi untuk penyiaran oleh distributor pihak ketiga, seperti perusahaan kabel atau penyedia televisi satelit.Pemrograman dapat bersifat umum atau khusus (misalnya format terbatas seperti berita, olahraga, pendidikan atau program yang ditujukan untuk kalangan muda), dapat dibuat tersedia secara bebas untuk pengguna atau hanya tersedia dengan cara berlangganan.Subgolongan ini juga mencakup:- Pemrograman saluran video atas dasar permintaan- Penyiaran data yang terintegrasi dengan penyiaran televisiSubgolongan ini tidak mencakup:- Produksi elemen program televisi (misalnya film, dokumenter, iklan), lihat 5911- Penggabungan paket saluran dan distribusi dari paket tersebut melalui kabel atau satelit untuk penonton, lihat golongan pokok 61"
380,155,6110,Aktivitas Telekomunikasi dengan Kabel,"Subgolongan ini mencakup:- Pengoperasian, pemeliharaan, atau penyediaan akses pada fasilitas untuk pengiriman/ transmisi suara, data, teks, bunyi, dan video menggunakan infrastruktur telekomunikasi kabel, termasuk: * Pengoperasian dan pemeliharaan fasilitas switching dan transmisi untuk menyediakan komunikasi dari titik ke titik melalui saluran darat, gelombang mikro atau kombinasi dari saluran darat dan satelit * Pengoperasian sistem pendistribusian kabel (misalnya untuk pendistribusian data dan sinyal televisi) * Pengoperasian perlengkapan telegraf dan komunikasi non-vokal lainnya menggunakan fasilitas sendiriFasilitas transmisi yang melakukan kegiatan ini, dapat didasarkan pada teknologi tunggal atau kombinasi dari berbagai teknologi.Subgolongan ini juga mencakup:- Pembelian akses dan kapasitas jaringan dari pemilik dan operator jaringan dan penyediaan jasa telekomunikasi yang menggunakan kapasitas ini untuk usaha dan rumah tangga- Penyediaan akses internet oleh operator infrastruktur kabelSubgolongan ini tidak mencakup:- Penjualan kembali jasa telekomunikasi, lihat 6199"
381,156,6120,Aktivitas Telekomunikasi Tanpa Kabel,"Subgolongan ini meliputi:- Pengoperasian, pemeliharaan atau penyediaan akses ke fasilitas untuk pengiriman atau transmisi suara, data, teks, bunyi, dan video menggunakan infrastruktur telekomunikasi tanpa kabel- Pemeliharaan dan pengoperasian nomor panggil (paging), termasuk jaringan telekomunikasi seluler dan telekomunikasi tanpa kabel lainnyaFasilitas transmisi menyediakan transmisi omni-directional melalui gelombang udara dan dapat berdasarkan teknologi tunggal atau kombinasi dari berbagai teknologi.Subgolongan ini juga mencakup:- Pembelian akses dan kapasitas jaringan dari pemilik dan operator jaringan dan penyediaan jasa telekomunikasi tanpa kabel (kecuali satelit) yang menggunakan kapasitas ini untuk usaha dan rumah tangga- Penyediaan akses internet oleh operator infrastruktur tanpa kabelSubgolongan ini tidak mencakup:- Penjualan kembali jasa telekomunikasi, lihat 6199"
382,157,6130,Aktivitas Telekomunikasi Satelit,"Subgolongan ini mencakup:- Pengoperasian, pemeliharaan atau penyediaan akses ke fasilitas untuk pengiriman atau transmisi suara, data, teks, bunyi, dan video menggunakan infrastruktur telekomunikasi satelit- Pengiriman pemrograman visual, suara, atau teks yang diterima dari jaringan kabel, stasiun televisi lokal atau jaringan radio ke konsumen melalui sistem satelit yang langsung terhubung ke rumah (unit yang diklasifikasikan di sini umumnya tidak berasal materi pemrograman.)Subgolongan ini juga mencakup:- Penyediaan akses internet oleh operator infrastruktur satelitSubgolongan ini tidak termasuk:- Penjualan kembali jasa telekomunikasi, lihat 6199"
383,158,6191,Jasa Nilai Tambah Teleponi,"Subgolongan ini mencakup kegiatan penyelenggaraan jasa nilai tambah teleponi yang menawarkan layanan nilai tambah teleponi dasar antara lain jasa teleponi melalui jaringan pintar (IN), kartu panggil (calling card), dan lainnya.Subgolongan ini mencakup :- Penyediaan jasa panggilan premium (premium call)- Penyediaan jasa radio panggil untuk umum- Penyediaan jasa konten sms premium- Penyediaan jasa telekomunikasi lewat koneksi telekomunikasi, seperti VOIP (Voice Over Internet Protocol) - Penyediaan jasa nilai tambah teleponi lainnyaSubgolongan ini tidak mencakup :- Penyediaan akses internet melalui operator infrastruktur telekomunikasi, lihat 6110, 6120 dan 6130"
384,158,6192,Jasa Multimedia,"Subgolongan ini mencakup : - Penyediaan akses internet lewat jaringan antara klien dengan ISP yang tidak dimiliki atau diatur oleh ISP, seperti akses internet dengan dial-up dan sejenisnya - Penyediaan akses internet dalam fasilitas terbuka untuk masyarakat - Penyediaan televisi protokol internet- Penyediaan jasa multi media lainnya Subgolongan ini tidak mencakup : - Penyediaan akses internet melalui operator infrastruktur telekomunikasi, lihat 6110, 6120 dan 6130"
385,158,6199,Aktivitas telekomunikasi Lainnya YTDL,"Subgolongan ini mencakup : - Penyediaan telekomunikasi untuk keperluan sendiri- Penyediaan telekomunikasi untuk keperluan pertahanan keamanan - Penyediaan telekomunikasi untuk keperluan penyiaran- Penjualan kembali telekomunikasi (misalnya pembelian dan penjualan kapasitas jaringan tanpa menyediakan jasa tambahan) Subgolongan ini tidak mencakup : - Penyediaan akses internet melalui operator infrastruktur telekomunikasi, lihat 6110, 6120 dan 6130"
386,159,6201,Aktivitas Pemrograman Komputer,"Subgolongan ini mencakup kegiatan keahlian di bidang teknologi informasi, seperti penulisan, modifikasi, pengujian dan penyediaan pendukung perangkat lunak.Subgolongan ini mencakup:- Perancangan struktur dan isi, dan / atau penulisan kode komputer yang diperlukan untuk membuat dan mengimplementasikan piranti lunak sistem (termasuk pemutakhiran dan perbaikan), piranti lunak aplikasi (termasuk pemutakhiran dan perbaikan), basis data, teknologi pencatatan terdistribusi (distributed ledger) seperti blockchain, dan laman web- Penyesuaian perangkat lunak, yaitu memodifikasi dan mengkonfigurasi aplikasi yang sudah ada sehingga berfungsi dalam lingkungan sistem informasi klien- Pembuatan atau penyesuaian perangkat lunak, video agar berfungsi pada media imersif seperti augmented reality, virtual reality, atau mixed reality- Pemrograman berbasis kecerdasan artifisialSubgolongan ini tidak mencakup:- Penerbitan paket perangkat lunak, lihat 5820- Perencanaan dan perancangan sistem komputer yang mengintegrasikan perangkat keras komputer, perangkat lunak dan teknologi komunikasi, meskipun menyediakan perangkat lunak yang merupakan bagian yang tidak terpisahkan, lihat 6202"
387,159,6202,Aktivitas Konsultasi Komputer dan Manajemen Fasilitas Komputer,"Subgolongan ini mencakup: - Perencanaan dan perancangan sistem komputer yang mengintegrasikan perangkat keras komputer, piranti lunak dan teknologi komunikasi Unit yang diklasifikasikan dalam subgolongan ini dapat menyediakan komponen perangkat keras dan perangkat lunak dari sistem sebagai bagian dari jasa yang terintegrasi atau komponen ini dapat disediakan oleh pihak ketiga atau vendor. Unit diklasifikasikan dalam subgolongan ini pada umumnya menginstal sistem dan melatih serta mendukung pengguna sistem.Subgolongan ini juga mencakup: - Penyediaan manajemen dan pengoperasian sistem komputer dan / atau fasilitas pengolahan data, di tempat klien serta jasa pendukung terkait- Penyedia yang mengintegrasikan perangkat keras dan perangkat lunak IoTSubgolongan ini tidak mencakup: - Penjualan terpisah dari perangkat keras atau piranti lunak komputer, lihat 4651, 4741 - Penerbitan/pengembangan perangkat lunak IoT, lihat 5820, 6201 - Instalasi terpisah mainframe dan komputer yang sejenis, lihat 3320 - Instalasi terpisah (setting-up) personal komputer, lihat 6209  - Instalasi piranti lunak terpisah, lihat 6209"
388,159,6209,Aktivitas teknologi informasi dan jasa komputer lainnya,"Subgolongan ini mencakup teknologi informasi lain dan kegiatan terkait komputer yang tidak diklasifikasikan di tempat lain, seperti:- Pemulihan kerusakan komputer- Instalasi (setting-up) personal komputer- Instalasi piranti lunakSubgolongan ini tidak mencakup:- Instalasi mainframe dan komputer yang sejenis, lihat 3320- Pemrograman komputer, lihat 6201- Konsultasi komputer, lihat 6202- Manajemen fasilitas komputer , lihat 6202- Pengolahan data dan hosting, lihat 6311"
389,160,6311,"Aktivitas pengolahan data, hosting dan ybdi","Subgolongan ini mencakup:- Penyediaan infrastruktur untuk hosting, pengolahan data dan kegiatan yang terkait- Kegiatan hosting khusus seperti web hosting, jasa streaming, dan aplikasi hosting- Penyediaan layanan aplikasi- Penyediaan fasilitas mainframe umum berbasis pada pembagian waktu kepada klien- Kegiatan pengolahan data, seperti pengolahan secara lengkap dan pembuatan laporan khusus dari data yang berasal dari klien- Penyediaan entri data"
390,160,6312,Portal Web Dan / Atau Platform Digital,"Subgolongan ini mencakup:1. Portal Web - Pengoperasian situs web yang menggunakan mesin pencari untuk menghasilkan dan memelihara database besar dari alamat dan isi internet dalam format yang mudah dicari. - Pengoperasian situs-situs lain yang bertindak sebagai portal ke internet, seperti situs media yang menyediakan isi yang diperbarui secara berkala.2. Platform DigitalPengoperasian platform digital dan/atau situs/portal web yang melakukan transaksi elektronik berupa kegiatan usaha fasilitasi dan/atau mediasi pemindahan kepemilikan barang dan/atau jasa dan/atau layanan lainnya melalui internet dan/atau perangkat elektronik dan/atau cara dengan sistem elektronik lainnya."
391,161,6391,Aktivitas kantor berita,"Subgolongan ini mencakup:- Kegiatan perusahaan berita dan kantor berita yang menyediakan berita, gambar dan fitur ke mediaSubgolongan ini tidak mencakup:- Kegiatan jurnalis foto independen, lihat 7420- Kegiatan jurnalis independen, lihat 9002"
392,161,6399,Aktivitas Jasa Informasi Lainnya ytdl,"Subgolongan ini mencakup kegiatan jasa informasi lainnya yang tidak diklasifikasikan di tempat lain, seperti:- Jasa informasi berbasis telepon - Jasa pencarian informasi atas dasar balas jasa atau kontrak- Jasa kliping berita, jasa kliping pers, dan lain-lain- Jasa penyedia konten Subgolongan ini tidak mencakup:- Kegiatan call center, lihat 8220- Jasa penyedia konten melalui jaringan bergerak seluler, lihat 61912 (Jasa konten SMS premium)"
393,162,6411,Bank Sentral,"Subgolongan ini mencakup kegiatan bank sentral, yang memiliki tugas untuk:- menetapkan dan melaksanakan kebijakan moneter- menetapkan dan melaksanakan kebijakan sistem pembayaran dan pengelolaan uang rupiah"
394,162,6412,Bank Umum,"Subgolongan ini mencakup badan usaha yang menghimpun dana dari masyarakat dalam bentuk simpanan dan menyalurkannya kepada masyarakat dalam bentuk kredit dan/ atau bentuk-bentuk lainnya, yang melaksanakan kegiatan usaha secara konvensional dan/ atau berdasarkan prinsip syariah yang dalam kegiatannya memberikan jasa dalam lalu lintas pembayaran."
395,162,6413,Bank Perkreditan Rakyat dan Bank Pembiayaan Rakyat Syariah,"Subgolongan ini mencakup badan usaha yang menghimpun dana dari masyarakat dalam bentuk simpanan berupa deposito, tabungan, dan/ atau bentuk lainnya yang dipersamakan dengan itu dan menyalurkannya kepada masyarakat dalam bentuk kredit, yang melaksanakan kegiatan usaha secara konvensional atau berdasarkan prinsip syariah yang dalam kegiatannya tidak memberikan jasa dalam lalu lintas pembayaran."
396,162,6414,Koperasi Simpan Pinjam/Unit Simpan Pinjam,"Subgolongan ini mencakup usaha atau unit usaha koperasi primer dan sekunder yang melaksanakan kegiatan usaha simpan pinjam, dan usaha simpan pinjam dan pembiayaan syariah bagi para anggotanya."
397,162,6415,Lembaga Keuangan Mikro,"Subgolongan ini mencakup usaha lembaga keuangan mikro, dengan kegiatan usaha meliputi jasa pengembangan usaha dan pemberdayaan masyarakat, baik melalui pinjaman atau pembiayaan dalam usaha skala mikro kepada anggota dan masyarakat, pengelolaan simpanan, maupun pemberian jasa konsultasi pengembangan usaha yang tidak semata-mata mencari keuntungan, yang diselenggarakan secara konvensional atau berdasarkan prinsip syariah. Jenis usaha lembaga keuangan mikro dilaksanakan oleh lembaga keuangan mikro konvensional dan lembaga keuangan mikro syariah, yang diatur dan diawasi oleh Otoritas Jasa Keuangan."
398,162,6419,Perantara moneter lainnya,"Subgolongan ini mencakup penerimaan simpanan dan/atau penutupan simpanan dan pemberian kredit atau pinjaman dana.  Bantuan kredit dapat berbagai macam bentuk, seperti pinjaman, pinjaman dengan jaminan, kartu kredit dan lain-lain. Kegiatan ini pada umumnya dilakukan oleh lembaga keuangan selain bank sentral, seperti :                    - Kegiatan perantara keuangan yang tidak diklasifikasikan di tempat lain, seperti rentenir, credit union  - Kegiatan giro pos dan laku pandai  - Lembaga khusus yang berwenang memberikan kredit untuk pembelian rumah dan juga mengambil deposito   - Kegiatan money order    Subgolongan ini tidak mencakup :  - Lembaga non deposito yang berwenang memberikan kredit pembelian rumah, lihat 6499  - Kegiatan pemrosesan dan penyelesaian transaksi kartu kredit, lihat 6619"
399,163,6420,Aktivitas Perusahaan Holding,"Subgolongan ini mencakup kegiatan dari perusahaan holding (holding companies), yaitu perusahaan yang menguasai aset dari sekelompok perusahaan subsidiari dan kegiatan utamanya adalah kepemilikan kelompok tersebut. \""Holding Companies\"" tidak terlibat dalam kegiatan usaha perusahaan subsidiarinya. Subgolongan ini tidak mencakup : - Kegiatan manajemen perusahaan, perencanaan strategi dan pembuat keputusan perusahaan, lihat 7010"
